c1a_c1b_s1_y1,ifn_a_CpG_0,ifn_a_CpG_1,ifn_a_CpG_3,ifn_a_LPS_0,ifn_a_LPS_1,ifn_a_LPS_3,ifn_a_PG_0,ifn_a_PG_1,ifn_a_PIC_0,ifn_a_PIC_1,ifn_a_PIC_3,ifn_a_RSV_0,ifn_a_RSV_1,ifn_a_RSV_3,ifn_a_RV_1,ifn_a_RV_3,ifn_g_CpG_0,ifn_g_CpG_1,ifn_g_CpG_3,ifn_g_CR_0,ifn_g_CR_1,ifn_g_CR_3,ifn_g_DM_0,ifn_g_DM_1,ifn_g_DM_3,ifn_g_LPS_0,ifn_g_LPS_1,ifn_g_LPS_3,ifn_g_MAB_1,ifn_g_MAB_3,ifn_g_PG_0,ifn_g_PG_1,ifn_g_PG_3,ifn_g_PHA_0,ifn_g_PHA_1,ifn_g_PHA_3,ifn_g_PIC_0,ifn_g_PIC_1,ifn_g_PIC_3,ifn_g_RSV_0,ifn_g_RSV_1,ifn_g_RSV_3,ifn_g_RV_1,ifn_g_RV_3,ifn_g_TT_0,ifn_g_TT_1,ifn_g_TT_3,il_10_CpG_0,il_10_CpG_1,il_10_CpG_3,il_10_CR_0,il_10_CR_1,il_10_CR_3,il_10_DM_0,il_10_DM_1,il_10_DM_3,il_10_LPS_0,il_10_LPS_1,il_10_LPS_3,il_10_MAB_1,il_10_MAB_3,il_10_PG_0,il_10_PG_1,il_10_PG_3,il_10_PHA_0,il_10_PHA_1,il_10_PHA_3,il_10_PIC_0,il_10_PIC_1,il_10_PIC_3,il_10_RSV_0,il_10_RSV_1,il_10_RSV_3,il_10_RV_1,il_10_RV_3,il_10_TT_0,il_10_TT_1,il_10_TT_3,il_12p40_CpG_0,il_12p40_CpG_1,il_12p40_CpG_3,il_12p40_LPS_0,il_12p40_LPS_1,il_12p40_LPS_3,il_12p40_PG_0,il_12p40_PG_1,il_12p40_PG_3,il_12p40_PIC_0,il_12p40_PIC_1,il_12p40_PIC_3,il_12p40_RSV_0,il_12p40_RSV_1,il_12p40_RSV_3,il_12p40_RV_1,il_12p40_RV_3,il_13_CR_0,il_13_CR_1,il_13_CR_3,il_13_DM_0,il_13_DM_1,il_13_DM_3,il_13_MAB_1,il_13_MAB_3,il_13_PHA_0,il_13_PHA_1,il_13_PHA_3,il_13_TT_0,il_13_TT_1,il_13_TT_3,il_4_CR_1,il_4_CR_3,il_4_DM_1,il_4_DM_3,il_4_MAB_1,il_4_MAB_3,il_4_PHA_0,il_4_PHA_1,il_4_PHA_3,il_4_TT_1,il_4_TT_3,il_5_CR_1,il_5_CR_3,il_5_DM_1,il_5_DM_3,il_5_MAB_1,il_5_MAB_3,il_5_PHA_1,il_5_PHA_3,il_5_TT_1,il_5_TT_3,il_8_CpG_0,il_8_CpG_1,il_8_CpG_3,il_8_LPS_0,il_8_LPS_1,il_8_LPS_3,il_8_PG_0,il_8_PG_1,il_8_PG_3,il_8_PIC_0,il_8_PIC_1,il_8_PIC_3,il_8_RSV_0,il_8_RSV_1,il_8_RSV_3,il_8_RV_1,il_8_RV_3,tnf_a_CpG_0,tnf_a_CpG_1,tnf_a_CpG_3,tnf_a_LPS_0,tnf_a_LPS_1,tnf_a_LPS_3,tnf_a_PG_0,tnf_a_PG_1,tnf_a_PG_3,tnf_a_PIC_0,tnf_a_PIC_1,tnf_a_PIC_3,tnf_a_RSV_0,tnf_a_RSV_1,tnf_a_RSV_3,tnf_a_RV_1,tnf_a_RV_3
il_10_PIC_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.050110042,-0.018657726,0.487252088,-0.014278962,0.349134718,-0.019209927,0.020678459,0.280138696,0.004916374,0.059648616,-0.014595963,-0.030149531,0.045382159,-0.095038584,-0.03386606,0.066640403,-0.020208455,-0.092880087,0.115671853,0.344109767,0.058425883,-0.009631802,0.034429461,-0.054273163,0.022524861,-0.004244247,0.023420186,0.095370054,-0.026043305,0.007167461,0.096733969,0.000223121,0.087005422,-0.031798363,-0.016172438,0.014886489,-0.052440029,0.002967641,0.087356496,0.007090245,0.057385807,-0.074347721,0.030715677,0.002266031,0.070633889,-0.066431617,-0.048148473,-0.003964739,-0.109731576,0.106642819,0.052009254,0.095527735,-0.015938531,0.085354748,0.004064227,0.100245324,-0.058850257,-0.026656075,-0.062076609,0.131692152,0.013889936,0.10138214,0.058254122,-0.012974198,0.032417383,0.074449197,0.075848799,0.053050953,0.057004607,0.03808362,0.10795301,0.040349098,-0.004824981,0.089300924,0.092857664,0.006396615,0.125803161,0.014280571,0.127161044,0.313596581,-0.046391786,-0.025128672,-0.069229759,-0.008549212,-0.005696099,0.089138815,-0.069674221,0.113859149,0.532131407,0.070761891,0.025001621,0.287535424,-0.024767588,0.302611426,-0.073348291
il_10_PIC_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.088814796,0.046943865,0.611370529,0.114133422,0.497245056,-0.022556657,0.093019757,0.389819596,0.055017157,-0.002348946,0.152571874,-0.080165906,0.026938058,0.195172089,-0.142694807,0.04798986,0.129434484,-0.037057523,-0.021452411,0.460896965,0.097388761,0.008873971,0.332941082,0.053187406,0.33558327,0.063189351,-0.017161697,0.125885393,-0.049767294,-0.051520514,0.048253563,0.039073721,0.111035244,0.07068642,0.093990782,-0.041825117,0.058560609,0.0192065,0.205271495,0.011934689,0.012159112,-0.020323049,-0.013372778,0.071883285,0.07806065,0.051453224,0.102331006,-0.049385971,0.06422637,0.05697597,-0.018281266,0.085942667,-0.083564583,0.056783007,0.049614826,0.097059964,0.04165929,-0.024161837,0.018226149,0.188060539,-0.051326611,-0.000708426,0.30880915,-0.071513473,0.005965902,0.069646321,-0.071359424,-0.001735424,0.109562103,-0.07573641,-0.032641334,0.362427259,-0.029642208,-0.050000276,0.323372361,-0.025466808,0.250725608,-0.021542001,-0.022771514,0.383117773,0.014680159,0.094020055,0.103063081,-0.028821352,0.028444334,-0.060707976,-0.01039498,0.021217818,0.592169382,0.042504552,-0.059917511,0.328385799,-0.008817504,0.387131545
il_10_RSV_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.023266125,0.082267543,-0.00591777,0.086467634,0.198381731,0.010348346,0.101501535,-0.101236304,-0.012321648,0.005786239,0.20085801,0.074797419,-0.027941345,0.200774751,0.052989569,0.016918505,0.180467341,0.023250569,0.049476512,0.365873731,0.063366633,0.03528131,0.112724735,0.036444495,-0.019174772,0.013352461,-0.019612676,-0.028342465,-0.042109067,-0.008691425,-0.025465772,0.04360997,-0.016224746,0.014135833,-0.022421453,0.010660865,-0.043324901,0.043473822,0.032212291,-0.001331922,-0.018028959,-0.004222828,0.021940255,0.038455449,0.020528058,-0.011865966,-0.019688262,-0.062731955,-0.010713007,0.044859165,-0.030694963,-0.01380247,-0.027556641,-0.029508928,0.05479667,-0.006101346,-0.021099074,-0.056765148,0.039833594,0.118287996,0.05167094,0.016655773,0.200014608,-0.038353428,-0.007686328,0.19216199,-0.060216437,0.045993457,0.081192396,0.01253696,-0.013092986,0.192419269,-0.027302818,-0.044173676,-0.03478994,0.032881936,0.040526293,0.019191357,0.041355301,0.272310774,0.051682207,-0.038041899,0.192170279,0.037271293,-0.028831523,0.102432949,-0.061866221,0.022304293,0.179955149,-0.049123271,-0.058697184,-0.01182492,0.051027745
il_10_RSV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.035091003,0.395362302,0.053014037,0.050888086,0.374977311,0.090624933,0.057175729,-0.005526989,-0.068786915,0.132748911,0.075665172,0.027433006,0.107285525,0.12094711,-0.044583759,0.114786851,0.301799991,0.072616831,0.121512981,0.15473621,-0.072947716,0.045285078,-0.05391839,-0.028809667,0.065680576,-0.022272735,-0.039775238,0.081800341,0.04607601,0.174279241,0.025617445,-0.007094705,-0.009720567,-0.027022133,-0.036581953,0.151292703,0.080605414,-0.024505539,-0.119248972,0.011090055,-0.023566666,0.095241246,-0.023017724,-0.007832162,-0.025563194,-0.094258317,0.141565484,0.066268818,0.04414058,0.026951694,0.093571102,0.067444999,0.204277412,0.013145933,-0.009106873,-0.05644723,0.179727642,0.06752573,0.17564936,0.026460556,0.005418582,0.128269831,0.146881051,0.122105772,0.124465664,0.130460271,0.104186564,0.156871235,-0.029899127,-0.003089356,0.131310261,0.077670349,0.024228936,0.048780905,0.097564061,0.068030502,0.218742845,-0.031633033,0.034167915,0.10976844,0.05414402,0.010906857,0.112152813,-0.074874963,0.038096799,0.378936108,0.014862474,0.037351735,0.334719959,-0.067881535,0.252507201,-0.020872439
il_10_RSV_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.084374603,0.529629288,-0.02822489,0.050620828,0.444508009,0.048871862,-0.042519958,0.229734854,-0.075075509,0.017030622,0.26530787,-0.114816211,0.024921268,0.23302492,-0.071708514,-0.059163646,0.382500641,0.022462977,0.022679297,0.419123595,0.022689547,0.415109736,0.065414984,-0.019586141,0.151300605,-0.076388931,-0.088853236,0.053484536,0.034060589,0.070268361,0.098076411,0.087201455,-0.086342409,0.04774931,0.051612161,0.188875812,0.003494894,0.014805766,-0.030328748,-0.023870946,0.087922221,0.070388014,0.049184027,0.110113937,-0.096771888,0.088798323,0.095971184,-0.008656979,0.166759998,-0.106818903,0.084672082,0.054539355,0.092234442,0.063495794,-0.08917702,0.051704601,0.216417553,-0.044609079,-0.002064027,0.378260699,-0.02926321,0.007247965,0.047471417,-0.025771631,0.006866647,0.093445848,-0.090255215,-0.035539063,0.401132309,-0.070668571,-0.090428865,0.401445409,-0.031284526,0.29137871,-0.040019414,-0.070139536,0.403517057,0.075727122,0.037071722,0.120982097,0.029057904,0.008591243,-0.016818733,-0.075363309,-0.037240201,0.430634265,-0.001507457,-0.05357163,0.449392122,-0.01789249,0.409302569
il_10_RV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.104343677,-0.011405277,0.254522426,0.100870736,0.134657882,0.002393208,-0.0485913,0.035559677,0.054115586,0.041015063,0.006301619,0.070467172,-0.029897352,0.061236924,0.136787047,0.084555813,-0.038961552,0.069645857,0.0217027,0.106542055,-0.002039644,0.019823754,0.029153697,-0.061324617,-0.02014752,0.017690723,-0.051445662,0.111734477,-0.013145034,0.04851677,-0.003357428,-0.106107212,0.010990314,0.084088586,0.009345874,-0.015341147,-0.075268351,0.004883135,-0.003206676,0.010327683,-0.021101113,0.020293639,-0.02890129,-0.127126754,0.062361695,0.005290257,0.044307069,-0.035873344,0.053051732,-0.008159228,0.090463325,-0.04458863,-0.050301291,-0.121441488,0.084401102,0.028878517,0.088656443,0.072945286,0.022025479,0.058303648,0.051075999,0.005715577,0.058628379,0.021716197,0.011652985,0.068468941,0.0516601,0.00331854,0.036646114,0.011983228,0.039864567,0.047124687,0.036788931,0.073138891,0.215349627,0.0047991,0.037950163,0.07017996,0.039609611,0.063858611,0.073545448,-0.077712203,0.03032759,0.177223328,0.061264161,-0.004939434,0.165493937,-0.022105958,0.340855729,0.050126771
il_10_RV_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.00849327,0.094367675,0.391177345,0.038129974,-0.011884808,0.19439111,-0.051102695,0.044778412,0.127780437,-0.092593512,0.075000451,0.15046363,-0.051677663,-0.059239303,0.241540299,0.049746898,-0.001158624,0.322250138,0.023511387,0.291295686,0.076874673,0.047724697,0.113701735,-0.024746072,-0.032915829,0.066338037,0.022567139,0.109776888,0.109219834,0.106545195,0.029411012,0.046805515,0.057761417,0.211385284,0.042823041,0.02232524,-0.028504977,0.027121889,0.040543436,0.036369347,0.074882685,0.101572877,0.00644013,0.061669392,0.069790241,0.026546348,0.120992562,-0.056742942,0.0931848,0.015421015,0.11315271,0.044849956,0.02341873,0.016648313,0.203290875,-0.002368883,0.01886008,0.295986519,0.021949913,0.017971306,0.072124293,0.015184836,-0.023938712,0.068365924,-0.044096069,-0.039017052,0.300345761,0.020407158,-0.080190665,0.291354641,-0.022001669,0.161907446,-0.045693939,0.02413833,0.329315473,0.050638748,0.059730684,0.075050711,0.031951539,0.059774203,-0.026986319,-0.039131905,-0.023320179,0.299993388,0.067153409,-0.007813135,0.325717207,0.026179728,0.395555417
il_10_TT_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.022385919,-0.059180484,-0.073986179,0.013239424,-0.045207343,0.183970379,0.028423101,-0.053129985,0.164315373,0.023105545,-0.095283283,0.16764802,0.045292729,-0.07453943,0.087576932,0.017714091,-0.054462296,0.045375902,-0.016569129,0.045047427,-0.010870081,-0.024442982,0.035101289,-0.031734986,-0.057214399,-0.028239022,-0.01952334,0.079378918,0.015072738,-0.039942388,0.009642485,-0.043881795,-0.076920553,0.032718487,-0.008271044,-0.012308815,-0.014312801,-0.008367721,-0.001849619,0.026388642,-0.024191523,-0.020213847,-0.055953817,-0.075507619,0.029622994,0.018508711,-0.01227636,-0.035012857,0.029856051,-0.009612208,-0.009190012,-0.036708613,-0.047356687,-0.052580976,0.191915071,0.024308132,0.021503315,0.224111555,0.010523252,0.008986985,0.191319545,0.018322978,-0.017418666,0.18473474,0.035145856,-0.034350512,0.185506043,-0.010838838,-0.009270036,0.010595184,0.005289991,0.097102782,0.024927373,-0.01693192,0.140552474,-0.036479856,-0.060955831,0.068507757,0.001228937,-0.052467911,0.071509363,0.026093711,-0.055904502,0.03751485,0.019638675,-0.044025931,0.009651392,-0.059927357
il_10_TT_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.191707496,0.046269056,0.041325383,0.0004997,0.049730075,0.125140978,0.05431999,0.06247888,0.161722368,-0.004895671,0.088064814,0.198298089,0.053940805,0.068405873,0.092813162,0.006149741,0.015511808,-0.03337618,0.022406795,0.187282914,-0.02202271,0.003001111,0.235920392,0.068418316,0.249126782,0.098913096,0.093686009,0.175698984,0.042471011,0.039211387,0.446163304,0.250190541,0.100822832,-0.067757635,0.176956406,0.023989759,0.179488496,0.024786849,0.092955717,0.14110652,0.016983869,0.457117436,0.224843218,0.1940326,-0.022729912,0.19024588,0.081735683,0.232981151,0.068428788,0.158760788,0.031184286,0.464202636,0.247369433,0.055885682,0.033904345,0.007447316,0.025051173,0.072969602,0.123715027,0.025746019,0.057642621,0.040985837,0.027510936,-0.042466409,0.000192937,0.047029713,0.027326161,0.010809037,0.035772048,-0.010748409,0.06453428,0.259516065,0.035046129,0.015085634,0.150525328,0.102019597,0.073393348,0.127918032,-0.043013759,0.048016682,0.250966948,0.046633714,0.033592356,0.164115623,-0.018485391,0.207432182,0.043671081
il_10_TT_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.03274938,-0.054070807,0.099441536,-0.089021149,0.052409289,0.186999452,-0.113730787,0.092697003,0.180692592,-0.118021862,-0.029525261,0.274182065,0.043138558,0.023454511,0.275814855,0.013382685,0.252001618,0.017739917,-0.063581583,0.12055881,-0.090547985,-0.044346859,0.193719354,0.088523487,0.194394233,0.038721633,0.059005049,-0.012657975,0.03129655,0.202289713,0.556620082,-0.019096258,0.084065028,0.015608584,0.177558142,0.124599035,0.113241702,0.036157693,0.050045802,-0.051849592,0.217006961,0.361470801,-0.074892973,0.171554595,-0.053356126,0.200388266,0.113908255,0.175317644,0.078761126,0.007547801,0.219799771,0.560570383,-0.112725523,-0.012323729,0.158759723,-0.095134569,0.036741454,0.057930986,-0.108472563,-0.021188575,0.070838629,-0.150681094,-0.019995392,0.193798702,-0.087755225,-0.083857452,0.160451888,-0.05685013,0.187307486,-0.119529215,-0.03886569,0.263337349,-0.007057085,0.029631326,0.1085123,0.024967233,0.058052667,-0.079612513,-0.139224577,-0.015038455,0.23529229,0.051455971,-0.109567089,0.165266607,0.011116517,0.344890948
il_12p40_CpG_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000237006,-0.045131596,0.032529172,-0.018616684,-0.011001977,0.066234196,-0.010023092,0.038560446,0.04321534,-0.005584454,0.07474805,-0.015408294,0.029453045,0.069416462,0.035843598,-0.030513642,-0.001069136,-0.042431657,-0.043830688,-0.007561974,-0.007341001,0.072498275,0.057462721,0.066940904,0.08072865,0.069215462,0.093346086,0.050580937,0.044295121,0.023006024,-0.039738091,-0.072216305,-0.006944084,-0.002193074,0.012514228,-0.046776584,0.140715883,0.018322385,0.054569556,0.047143726,0.029302756,-0.043800533,-0.06629494,-0.008373993,0.093511594,0.050134421,0.069823872,0.014483376,0.120280493,0.014085259,0.008574259,0.031043603,0.023282739,0.012752301,0.150040179,0.042700226,0.040419112,0.159513085,0.040813871,0.04614922,-0.009432424,-0.001608326,-0.002939312,0.064315515,0.029915013,0.028909721,0.016138314,-0.018399696,0.263118073,0.011223246,0.011067131,0.139655832,0.0675151,0.016925994,0.179977893,0.045691614,0.0546524,0.144656061,0.015253032,0.088492634,0.061714012,0.012177531,0.044845673,0.0652631,0.021996896
il_12p40_CpG_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.012573046,-0.080056153,0.062499563,-0.020372407,-0.073613366,0.113628546,-0.001339601,-0.098809477,-0.055534886,-0.069858884,-0.04722302,0.12691492,0.017757881,0.182617345,-0.009998258,0.089810589,0.099835012,-0.021954257,-0.012420115,-0.033121116,-0.064501146,-0.017342907,0.052384624,0.011360121,0.085047383,0.1792643,0.021297978,-0.020573863,-0.000589536,0.075783079,0.025575289,-0.041747792,-0.058947701,0.007445912,0.012672334,-0.035798211,0.089023628,0.139493497,-0.037768556,-0.026533111,0.138949498,-0.034357359,0.000165446,-0.089993048,-0.031854706,0.053140286,0.04096523,0.150895656,0.006279625,-0.008302744,-0.028711933,0.041671715,0.06371491,0.00557535,-0.034394215,0.056720555,-0.005666692,-0.057827964,0.06181646,-0.021927387,0.033854742,0.062336561,-0.009578955,0.091163053,0.013969307,0.104127261,-0.027862425,-0.024580975,0.048229546,0.019374376,0.049180028,0.009715251,0.028323222,0.020441368,0.004410295,0.060821411,0.010977313,-0.001355029,0.00394681,-0.007562411,0.069660775,0.029679253,-0.022379398,-0.007281319
il_12p40_CpG_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.127003884,-0.04710175,0.215500947,-0.130109093,0.064855845,0.197005805,-0.090874149,-0.09632167,0.092475938,-0.104169565,-0.028589242,0.289873778,-0.013566773,0.23019815,0.066265244,0.050303469,0.058976073,-0.068259364,-0.105239716,-0.038819435,0.02742793,0.090006074,0.086725299,0.155848661,0.143315758,-0.000665074,0.036649,0.066655391,-0.01260737,0.007575098,-0.128790449,-0.102767081,0.051347345,0.079422109,0.037585037,0.191801065,0.117703727,0.056600627,0.035850555,-0.015854544,0.042402962,-0.147369208,-0.049191164,0.02464267,0.132752076,0.130002326,0.122273244,0.039255727,0.101201846,-0.094890359,0.010505788,0.301812761,-0.030850585,-0.00452198,0.069263754,-0.021038688,0.003181076,0.129215367,-0.126542418,0.014453346,0.333765855,-0.131579189,-0.054724013,0.330991802,-0.002104412,0.102128511,-0.085221644,0.008732585,0.185679288,0.045651249,-0.02215948,0.128654827,0.040933942,0.062970207,0.040094674,-0.061123378,0.021297321,0.150248476,-0.076794572,-0.017070467,0.278433683,-0.016197362,0.10275695
il_12p40_LPS_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.152676221,0.039799751,0.732913037,0.104564318,0.040405572,0.500431941,0.167486449,-0.002263961,0.411852707,0.133871454,-0.129992822,0.047913655,-0.128750791,-0.041078545,0.011504288,-0.051559903,0.080076615,0.119054031,-0.008613478,-0.003599655,0.037880748,-0.002279927,-0.127110833,-0.069300944,0.023528397,0.016747953,-0.050864212,0.000532807,-0.095441297,0.057622981,-0.006376319,-0.042465577,0.008936442,0.061188906,-0.141625675,-0.058189605,0.01020916,0.018147372,0.005559273,-0.044500267,0.130384826,-0.004221186,-0.014510958,0.043257391,-0.101123217,-0.045439006,0.026260119,-0.044592335,0.332943927,-0.03955001,-0.070389828,0.276005476,0.078949425,0.046588155,0.247326758,0.026129544,0.045961726,0.300199389,-0.075548202,-0.146215049,0.304840582,0.00516408,-0.037902002,-0.037238738,0.075214199,0.244850352,0.018115713,-0.073735941,0.334901342,0.07553451,0.039614853,0.315694442,-0.065974262,-0.000579258,0.322730861,0.046772146,-0.029212004,0.227351475,0.133215831,-0.134589715,0.059464752,-0.060381272
il_12p40_LPS_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.157923051,0.11609061,0.383730402,0.131179257,0.009447225,0.097726538,0.073133507,0.075241479,0.192689638,-0.008869698,0.13176653,0.032257818,-0.027626187,-0.002392886,-0.004769809,0.011307454,0.109809677,0.008154437,0.149984109,0.05427558,-0.04110746,-0.048437964,-0.109635324,0.003008331,0.094850194,0.01108779,0.014883875,0.015570757,0.019317932,0.041220207,0.138433807,0.081504137,0.009070322,-0.017486627,-0.095889906,0.04072447,-0.022129347,0.052588369,-0.009712603,0.127598263,0.028963255,0.168195198,0.031480175,-0.001307335,-0.088074253,0.0929374,0.003210162,0.067808542,0.058213003,0.037513833,0.036164111,0.090935668,0.100930666,0.05370996,0.088783258,0.070653896,0.075867216,0.002078054,0.017701704,0.066661344,0.065904136,0.058400142,-0.00507493,0.151602481,-0.006609828,0.046326286,0.001698264,0.034089,0.431403005,0.104625076,0.079846106,0.135854005,0.028021474,-0.039213952,-0.050860694,0.022440265,0.079503126,0.125818816,-0.020598225,0.048565436,0.081005314
il_12p40_LPS_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.057056369,0.142291435,0.429938102,-0.025178024,-0.036693948,0.225274842,-0.000768944,0.114404502,0.293573291,0.026225383,0.237007031,-0.019872067,-0.089495158,0.042306078,-0.045508816,-0.005268399,0.039653766,0.021795503,-0.013113104,0.001068621,-0.032436107,-0.148206946,-0.020028244,0.054752603,0.067980813,-0.08777735,0.018954356,-0.019879351,0.040646401,0.028109297,0.006356306,-0.031307237,-0.034097854,-0.157437032,0.059944645,0.066716646,-0.081694841,0.03804963,-0.010297099,0.070657274,0.031375039,-0.014345206,0.005327706,-0.125120705,0.056126788,0.059631896,-0.003159895,0.063353071,0.256720971,-0.026164059,0.046577566,0.125650382,-0.011180284,0.014928918,0.075137943,-0.038240954,0.01046774,0.240869988,-0.05093167,-0.042245376,0.29341879,-0.045000251,0.256127581,-0.015192288,0.022425276,0.177713338,0.05174316,0.097844707,0.47005942,0.076791201,0.039592545,0.17401866,-0.058127216,-0.069178047,0.188701125,-0.009546641,0.042104436,0.293450197,0.064357141,0.223001978
il_12p40_PG_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.114170797,0.099025946,0.393525888,0.153044049,-0.019527731,0.466819697,0.100924716,-0.10660136,0.038760703,-0.146196087,0.015232926,0.032110766,-0.022953352,0.1346021,0.126829302,0.021264688,0.021004451,0.022096907,0.077442005,-0.082833214,-0.040728717,0.066694259,0.074940431,-0.060226829,0.008093514,-0.044675752,0.060824599,0.006655181,-0.028102533,-0.009569028,0.126971039,-0.121060173,-0.03163029,0.027070242,0.027636391,0.049991872,0.006132452,0.144595524,0.013727148,-0.009063769,0.020750398,-0.071956609,-0.027280795,0.041616854,-0.062793386,0.309147049,-0.013455788,-0.099314393,0.258279003,0.057535893,0.049888906,0.328704013,0.007718861,0.074270857,0.268181366,-0.053247216,-0.123451295,0.352774134,0.005663769,-0.059076349,-0.017994813,0.049081003,0.233615085,0.012675355,-0.047296242,0.298904935,0.057083092,0.082406028,0.451413993,-0.02226069,0.093814017,0.273209842,0.056926997,-0.022042394,0.310493107,0.1192027,-0.08585906,0.054495953,-0.050623822
il_12p40_PG_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.169389274,-0.057742129,0.078952613,0.043977791,0.106305104,0.20733055,0.045773599,0.085748456,0.01545709,0.048536878,0.051810075,0.003985889,-0.017050646,0.086020919,-0.002416571,0.138436572,0.093071149,0.042285629,0.091719386,-0.026971069,0.01867854,0.120606064,0.083085177,0.018786007,0.045357856,0.05653933,-0.00027026,0.103545575,0.056969353,0.037703391,0.11123479,-0.051682055,0.12101272,0.008453854,0.09640738,0.05089253,0.081356094,0.035480911,0.153270854,0.070372987,0.126170946,-0.015878462,0.119259713,0.083567015,0.061348897,0.012448877,0.072996891,0.036019012,0.088386785,0.120415018,0.071384623,0.068290727,0.148564294,0.05085953,-0.028004539,0.071475812,0.089369538,0.021556696,0.110614679,0.016626518,0.10128481,-0.036606235,0.101620147,0.082824383,0.049038083,0.350098182,0.084772912,0.110859621,0.374604112,0.05372023,0.000684654,0.077165768,0.06679002,0.095600127,0.17952671,0.046123711,0.067074886,0.097536756
il_12p40_PG_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.054801264,-0.104372922,0.293861938,0.018532565,0.036284571,0.381228457,0.023824172,0.180376432,0.03088893,-0.032635444,0.082640753,-0.029978361,-0.069536167,0.144475215,0.001687856,0.131687595,0.03957893,-0.015992688,0.023877561,-0.002419789,0.014330204,0.116734955,-0.057788972,0.025057484,-0.050728125,0.016289026,0.023914019,0.07665785,0.011684096,-0.025450285,-0.005202033,-0.001016861,0.020558237,-0.042329499,0.048339727,-0.058622473,0.1074919,-0.011573852,0.12367044,0.009891465,0.050955387,-0.012121916,0.072707815,-0.085051618,0.079872869,0.160595508,-0.053659165,0.047009283,0.028785059,-0.055434352,0.024287896,0.138593729,-0.069402515,0.006004201,0.123139677,-0.079514638,-0.017055614,0.205839377,0.029776972,0.124832413,0.000773314,0.024771557,0.267909534,0.089102083,0.115691572,0.297463951,0.173234921,0.123740292,0.51964946,-0.003068707,-0.043167556,0.311179673,0.023752824,0.027714921,0.365845003,0.029493674,0.303888794
